filepath,class_raw,label,label_idx
data/raw/data/train/Common Root Rot/common_root_rot_41.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_205.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_362.png,Healthy,Healthy,6
data/raw/data/train/Stem fly/stem_fly_64.png,Stem fly,Stem_fly,12
data/raw/data/train/Leaf Blight/leaf_blight_401.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_177.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_192.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Leaf Blight/leaf_blight_124.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_583.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_332.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_102.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_978.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_154.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_483.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_151.png,Black Rust,Black_Rust,1
data/raw/data/train/Smut/smut_814.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_496.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_978.png,Smut,Smut,11
data/raw/data/train/Common Root Rot/common_root_rot_216.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_911.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_636.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_1277.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_136.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_320.png,Aphid,Aphid,0
data/raw/data/train/Blast/blast_487.png,Blast,Blast,2
data/raw/data/train/Smut/smut_974.png,Smut,Smut,11
data/raw/data/train/Smut/smut_924.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_308.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_1024.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_46.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_247.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_11.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_712.png,Septoria,Septoria,10
data/raw/data/train/Common Root Rot/common_root_rot_278.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Brown Rust/brown_rust_401.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_1037.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_202.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_116.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_458.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_917.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_495.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1271.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_1074.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_229.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_9.png,Healthy,Healthy,6
data/raw/data/train/Stem fly/stem_fly_160.png,Stem fly,Stem_fly,12
data/raw/data/train/Leaf Blight/leaf_blight_727.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_623.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_852.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_138.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_329.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_1187.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_460.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_403.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_211.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_821.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_494.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_829.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_432.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_818.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_12.png,Black Rust,Black_Rust,1
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_417.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_804.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_981.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_487.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_546.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_369.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_287.png,Mildew,Mildew,8
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_602.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mite/mite_643.png,Mite,Mite,9
data/raw/data/train/Smut/smut_760.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_632.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_353.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_945.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_569.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_178.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mite/mite_612.png,Mite,Mite,9
data/raw/data/train/Common Root Rot/common_root_rot_371.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_920.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_245.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_625.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_125.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_11.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_948.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_277.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_349.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_135.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Common Root Rot/common_root_rot_317.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Aphid/aphid_126.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_451.png,Mite,Mite,9
data/raw/data/train/Mite/mite_473.png,Mite,Mite,9
data/raw/data/train/Smut/smut_654.png,Smut,Smut,11
data/raw/data/train/Mite/mite_8.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_889.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_84.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_245.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mite/mite_683.png,Mite,Mite,9
data/raw/data/train/Stem fly/stem_fly_121.png,Stem fly,Stem_fly,12
data/raw/data/train/Mildew/mildew_118.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_157.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_298.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_339.png,Blast,Blast,2
data/raw/data/train/Blast/blast_305.png,Blast,Blast,2
data/raw/data/train/Smut/smut_400.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_236.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Leaf Blight/leaf_blight_612.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_157.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_563.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_1077.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_645.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_177.png,Smut,Smut,11
data/raw/data/train/Smut/smut_1050.png,Smut,Smut,11
data/raw/data/train/Blast/blast_103.png,Blast,Blast,2
data/raw/data/train/Mite/mite_609.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_1084.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_551.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_338.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mite/mite_501.png,Mite,Mite,9
data/raw/data/train/Smut/smut_259.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_712.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_247.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_411.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_345.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Black Rust/black_rust_62.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_81.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_1158.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_651.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_579.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_1044.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_196.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_839.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_737.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_796.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_943.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_934.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_845.png,Mildew,Mildew,8
data/raw/data/train/Stem fly/stem_fly_178.png,Stem fly,Stem_fly,12
data/raw/data/train/Tan spot/tan_spot_151.png,Tan spot,Tan_spot,13
data/raw/data/train/Leaf Blight/leaf_blight_744.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_747.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_259.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Mildew/mildew_796.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_519.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_416.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_146.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_616.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_448.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_183.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_425.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_351.png,Mite,Mite,9
data/raw/data/train/Leaf Blight/leaf_blight_176.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_256.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_144.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_987.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_275.png,Aphid,Aphid,0
data/raw/data/train/Aphid/aphid_247.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_147.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_253.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_530.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_676.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_151.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_476.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_131.png,Aphid,Aphid,0
data/raw/data/train/Common Root Rot/common_root_rot_76.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Yellow Rust/yellow_rust_788.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_390.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_454.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_274.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_609.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_202.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_137.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_528.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_449.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_915.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_1163.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_14.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_765.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_410.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_875.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_430.png,Black Rust,Black_Rust,1
data/raw/data/train/Smut/smut_130.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_1172.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_167.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_374.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_1256.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_350.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_1060.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_928.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_798.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1294.png,Smut,Smut,11
data/raw/data/train/Black Rust/black_rust_311.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_192.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_750.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_834.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_987.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_912.png,Smut,Smut,11
data/raw/data/train/Smut/smut_503.png,Smut,Smut,11
data/raw/data/train/Smut/smut_295.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_296.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mite/mite_642.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_1005.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_442.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_289.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_688.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_238.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_965.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_987.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_678.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_1048.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_105.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_329.png,Healthy,Healthy,6
data/raw/data/train/Black Rust/black_rust_338.png,Black Rust,Black_Rust,1
data/raw/data/train/Healthy/healthy_831.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_342.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_577.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_333.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_1064.png,Smut,Smut,11
data/raw/data/train/Common Root Rot/common_root_rot_112.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Aphid/aphid_217.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_668.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_1119.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_124.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_156.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_19.png,Tan spot,Tan_spot,13
data/raw/data/train/Leaf Blight/leaf_blight_396.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Blast/blast_409.png,Blast,Blast,2
data/raw/data/train/Aphid/aphid_445.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_562.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_204.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_172.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_759.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_312.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_630.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_861.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_308.png,Healthy,Healthy,6
data/raw/data/train/Leaf Blight/leaf_blight_620.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Tan spot/tan_spot_595.png,Tan spot,Tan_spot,13
data/raw/data/train/Brown Rust/brown_rust_263.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_333.png,Black Rust,Black_Rust,1
data/raw/data/train/Mite/mite_169.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_286.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_241.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_885.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_451.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_467.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_143.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_646.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_105.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_43.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_233.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_344.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_820.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_413.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_823.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_699.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_1030.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_476.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_168.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_111.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_575.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_348.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_151.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mildew/mildew_715.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_73.png,Black Rust,Black_Rust,1
data/raw/data/train/Brown Rust/brown_rust_241.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_134.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_1193.png,Smut,Smut,11
data/raw/data/train/Leaf Blight/leaf_blight_449.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_714.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_636.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_1261.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_169.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_772.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_522.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_25.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_680.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_215.png,Healthy,Healthy,6
data/raw/data/train/Aphid/aphid_440.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_769.png,Healthy,Healthy,6
data/raw/data/train/Stem fly/stem_fly_116.png,Stem fly,Stem_fly,12
data/raw/data/train/Tan spot/tan_spot_382.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_1027.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_1178.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_760.png,Tan spot,Tan_spot,13
data/raw/data/train/Yellow Rust/yellow_rust_43.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_1038.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_158.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_553.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Black Rust/black_rust_218.png,Black Rust,Black_Rust,1
data/raw/data/train/Yellow Rust/yellow_rust_607.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_395.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_50.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_294.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_1006.png,Septoria,Septoria,10
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_394.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Brown Rust/brown_rust_1131.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_57.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_411.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_836.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_465.png,Septoria,Septoria,10
data/raw/data/train/Aphid/aphid_448.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_174.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_915.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1047.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_487.png,Brown Rust,Brown_Rust,3
